Algorithm	Image	Size	Threads	Time	Stddev	Clock	CPUs	Cycles	Instructions	IO	MemAlloc	O3
mandelbrot_pth	triple_spiral.log	32	32	0.0036324	0.0000812	6.35	1.749	11,303,112	8,600,778	0	1	0
mandelbrot_pth	triple_spiral.log	64	1	0.01045	0.00106	10.01	0.958	20,223,310	22,738,438	0	1	0
mandelbrot_pth	triple_spiral.log	64	2	0.005806	0.000476	9	1.55	22,013,406	22,845,722	0	1	0
mandelbrot_pth	triple_spiral.log	64	4	0.005522	0.00017	14.49	2.624	21,617,877	22,990,986	0	1	0
mandelbrot_pth	triple_spiral.log	64	8	0.003013	0.000112	11.23	3.728	25,565,892	23,281,483	0	1	0
mandelbrot_pth	triple_spiral.log	64	16	0.0030727	0.0000944	14.52	4.724	24,321,423	23,893,485	0	1	0
mandelbrot_pth	triple_spiral.log	64	32	0.004569	0.000202	18.25	3.993	28,820,319	25,266,225	0	1	0
mandelbrot_pth	triple_spiral.log	128	1	0.030871	0.000817	30.46	0.987	80,367,775	89,484,648	0	1	0
mandelbrot_pth	triple_spiral.log	128	2	0.018881	0.000729	33.97	1.799	81,718,987	87,631,895	0	1	0
mandelbrot_pth	triple_spiral.log	128	4	0.012804	0.00095	36.73	2.869	77,566,946	88,233,242	0	1	0
mandelbrot_pth	triple_spiral.log	128	8	0.008692	0.000482	42.24	4.86	82,802,772	88,750,484	0	1	0
mandelbrot_pth	triple_spiral.log	128	16	0.00646	0.000232	45.71	7.075	85,315,577	89,369,212	0	1	0
mandelbrot_pth	triple_spiral.log	128	32	0.005418	0.000257	49.91	9.212	97,921,639	90,826,626	0	1	0
mandelbrot_pth	triple_spiral.log	256	1	0.11817	0.0095	117.63	0.995	323,470,460	354,821,255	0	1	0
mandelbrot_pth	triple_spiral.log	256	2	0.06523	0.00543	120.13	1.841	320,544,525	355,947,818	0	1	0
mandelbrot_pth	triple_spiral.log	256	4	0.034716	0.000677	118.13	3.403	315,821,190	360,871,755	0	1	0
mandelbrot_pth	triple_spiral.log	256	8	0.02452	0.00108	138.31	5.641	319,473,514	361,028,842	0	1	0
mandelbrot_pth	triple_spiral.log	256	16	0.015941	0.00094	131.11	8.225	330,318,336	354,012,120	0	1	0
mandelbrot_pth	triple_spiral.log	256	32	0.012658	0.000468	151.98	12.006	393,309,523	353,100,483	0	1	0
mandelbrot_pth	triple_spiral.log	512	1	0.4743	0.0371	473.86	0.999	1,293,108,569	1,402,170,794	0	1	0
mandelbrot_pth	triple_spiral.log	512	2	0.2779	0.032	500.99	1.803	1,287,833,974	1,397,733,561	0	1	0
mandelbrot_pth	triple_spiral.log	512	4	0.1576	0.0144	505.51	3.207	1,282,231,207	1,403,912,016	0	1	0
mandelbrot_pth	triple_spiral.log	512	8	0.08099	0.00332	478.18	5.904	1,293,812,933	1,396,625,980	0	1	0
mandelbrot_pth	triple_spiral.log	512	16	0.05074	0.00129	480.84	9.477	1,324,366,366	1,416,245,133	0	1	0
mandelbrot_pth	triple_spiral.log	512	32	0.041089	0.000532	563.11	13.705	1,577,393,787	1,420,451,690	0	1	0
mandelbrot_pth	triple_spiral.log	1024	1	1.7427	0.0455	1,742.08	1	5,159,228,802	5,589,359,337	0	1	0
mandelbrot_pth	triple_spiral.log	1024	2	1.0388	0.0453	1,842.30	1.773	5,151,530,576	5,581,685,310	0	1	0
mandelbrot_pth	triple_spiral.log	1024	4	0.5608	0.0373	1,888.13	3.367	5,167,461,398	5,579,498,409	0	1	0
mandelbrot_pth	triple_spiral.log	1024	8	0.3772	0.0347	2,214.62	5.871	5,182,673,499	5,573,535,103	0	1	0
mandelbrot_pth	triple_spiral.log	1024	16	0.2032	0.0044	1,864.05	9.174	5,360,996,519	5,572,669,948	0	1	0
mandelbrot_pth	triple_spiral.log	1024	32	0.14701	0.00418	2,223.02	15.121	6,421,802,197	5,574,981,581	0	1	0
mandelbrot_pth	triple_spiral.log	2048	1	6.5462	0.0466	6,545.39	1	20,710,814,564	22,395,119,666	0	1	0
mandelbrot_pth	triple_spiral.log	2048	2	3.7785	0.0647	6,966.17	1.844	20,675,486,130	22,379,841,870	0	1	0
mandelbrot_pth	triple_spiral.log	2048	4	2.0206	0.0388	6,917.39	3.424	20,724,597,401	22,387,310,705	0	1	0
mandelbrot_pth	triple_spiral.log	2048	8	1.2506	0.0376	7,714.54	6.169	20,629,647,270	22,342,824,652	0	1	0
mandelbrot_pth	triple_spiral.log	2048	16	0.904	0.0479	9,379.80	10.376	21,102,570,696	22,349,193,643	0	1	0
mandelbrot_pth	triple_spiral.log	2048	32	0.5848	0.0316	9,659.10	16.518	25,568,403,002	22,380,374,893	0	1	0
mandelbrot_pth	triple_spiral.log	4096	1	25.7166	0.0489	25,704.56	1	82,642,146,548	89,561,715,786	0	1	0
mandelbrot_pth	triple_spiral.log	4096	2	14.6663	0.0898	26,639.14	1.816	82,790,601,999	89,589,520,839	0	1	0
mandelbrot_pth	triple_spiral.log	4096	4	7.9246	0.0787	26,997.94	3.407	82,847,046,982	89,546,541,638	0	1	0
mandelbrot_pth	triple_spiral.log	4096	8	4.5713	0.0332	28,182.98	6.165	83,182,521,422	89,599,376,821	0	1	0
mandelbrot_pth	triple_spiral.log	4096	16	2.9725	0.0795	30,693.88	10.326	84,137,536,304	89,509,245,683	0	1	0
mandelbrot_pth	triple_spiral.log	4096	32	2.246	0.0715	38,325.61	17.064	102,490,055,818	89,485,520,193	0	1	0
mandelbrot_pth	triple_spiral.log	8192	1	101.527	0.105	101,492.14	1	330,767,453,751	358,498,898,903	0	1	0
mandelbrot_pth	triple_spiral.log	8192	2	55.976	0.121	102,852.94	1.837	331,816,487,962	358,775,984,178	0	1	0
mandelbrot_pth	triple_spiral.log	8192	4	30.816	0.109	105,101.11	3.411	332,388,413,528	358,717,011,193	0	1	0
mandelbrot_pth	triple_spiral.log	8192	8	17.4568	0.0459	108,620.71	6.222	332,688,648,045	358,536,661,709	0	1	0
mandelbrot_pth	triple_spiral.log	8192	16	10.9843	0.0868	115,291.35	10.496	340,678,471,837	358,307,503,495	0	1	0
mandelbrot_pth	triple_spiral.log	8192	32	8.337	0.115	143,796.82	17.247	410,824,136,046	358,131,870,981	0	1	0
mandelbrot_omp	elephant.log	16	1	0.0011771	0.0000171	0.87	0.743	2,589,591	2,147,178	0	1	0
mandelbrot_omp	elephant.log	16	2	0.002168	0.00011	2.02	0.931	2,922,707	2,278,752	0	1	0
mandelbrot_omp	elephant.log	16	4	0.0013359	0.0000615	1.77	1.322	4,762,610	2,866,873	0	1	0
mandelbrot_omp	elephant.log	16	8	0.002489	0.00017	4.94	1.987	6,933,299	3,881,747	0	1	0
mandelbrot_omp	elephant.log	16	16	0.0018227	0.0000838	7.92	4.346	16,644,198	7,686,737	0	1	0
mandelbrot_omp	elephant.log	16	32	0.005514	0.000251	110.49	20.037	313,291,522	113,773,796	0	1	0
mandelbrot_omp	elephant.log	32	1	0.0033175	0.0000998	2.9	0.875	5,836,828	5,522,628	0	1	0
mandelbrot_omp	elephant.log	32	2	0.002501	0.0000516	3.24	1.296	6,173,988	5,645,506	0	1	0
mandelbrot_omp	elephant.log	32	4	0.0024373	0.0000865	5.19	2.131	10,007,910	7,198,129	0	1	0
mandelbrot_omp	elephant.log	32	8	0.002328	0.00019	6.93	2.976	12,839,947	8,252,642	0	1	0
mandelbrot_omp	elephant.log	32	16	0.0026328	0.0000573	11.88	4.511	19,983,273	12,862,020	0	1	0
mandelbrot_omp	elephant.log	32	32	0.00583	0.00042	124.6	21.37	341,524,160	122,500,421	0	1	0
mandelbrot_omp	elephant.log	64	1	0.009246	0.000704	8.85	0.957	18,249,969	18,855,192	0	1	0
mandelbrot_omp	elephant.log	64	2	0.005761	0.000319	9.45	1.641	18,633,293	19,041,316	0	1	0
mandelbrot_omp	elephant.log	64	4	0.005605	0.000233	16.52	2.947	29,996,939	23,885,148	0	1	0
mandelbrot_omp	elephant.log	64	8	0.003846	0.000139	17.38	4.519	31,926,991	24,019,929	0	1	0
mandelbrot_omp	elephant.log	64	16	0.0034611	0.0000243	25.64	7.409	44,507,832	28,734,217	0	1	0
mandelbrot_omp	elephant.log	64	32	0.006047	0.000264	118.09	19.529	326,887,566	131,546,542	0	1	0
mandelbrot_omp	elephant.log	128	1	0.027645	0.00071	27.24	0.985	71,294,509	70,299,450	0	1	0
mandelbrot_omp	elephant.log	128	2	0.015063	0.000332	27.79	1.845	68,607,891	71,806,628	0	1	0
mandelbrot_omp	elephant.log	128	4	0.01175	0.00107	36.38	3.095	81,308,925	76,806,992	0	1	0
mandelbrot_omp	elephant.log	128	8	0.006263	0.000287	34.33	5.481	89,204,140	81,142,890	0	1	0
mandelbrot_omp	elephant.log	128	16	0.005338	0.000482	49.27	9.229	113,844,126	88,756,479	0	1	0
mandelbrot_omp	elephant.log	128	32	0.008219	0.000333	155.61	18.932	428,202,251	193,555,017	0	1	0
mandelbrot_omp	elephant.log	256	1	0.10107	0.00994	100.57	0.995	273,504,295	286,071,369	0	1	0
mandelbrot_omp	elephant.log	256	2	0.049086	0.000813	93.22	1.899	274,678,366	284,883,560	0	1	0
mandelbrot_omp	elephant.log	256	4	0.0321	0.00115	102.04	3.179	281,049,067	288,353,502	0	1	0
mandelbrot_omp	elephant.log	256	8	0.02115	0.0011	117.36	5.548	308,575,336	305,573,282	0	1	0
mandelbrot_omp	elephant.log	256	16	0.015	0.0011	149	9.931	352,677,404	315,508,411	0	1	0
mandelbrot_omp	elephant.log	256	32	0.014341	0.000636	224.15	15.63	641,084,680	401,477,191	0	1	0
mandelbrot_omp	elephant.log	512	1	0.413	0.0412	412.47	0.999	1,089,812,635	1,136,386,588	0	1	0
mandelbrot_omp	elephant.log	512	2	0.2428	0.0244	463.2	1.908	1,086,754,831	1,133,347,955	0	1	0
mandelbrot_omp	elephant.log	512	4	0.1538	0.019	477.08	3.102	1,099,379,736	1,149,414,441	0	1	0
mandelbrot_omp	elephant.log	512	8	0.07165	0.0037	394.92	5.512	1,121,302,573	1,161,284,868	0	1	0
mandelbrot_omp	elephant.log	512	16	0.04928	0.00179	452.53	9.182	1,191,437,931	1,192,394,702	0	1	0
mandelbrot_omp	elephant.log	512	32	0.04186	0.00118	587.67	14.038	1,558,552,278	1,286,208,302	0	1	0
mandelbrot_omp	elephant.log	1024	1	1.4662	0.048	1,465.70	1	4,348,664,185	4,537,112,548	0	1	0
mandelbrot_omp	elephant.log	1024	2	0.9088	0.0458	1,766.55	1.944	4,346,597,094	4,537,606,502	0	1	0
mandelbrot_omp	elephant.log	1024	4	0.4961	0.031	1,570.06	3.165	4,375,727,052	4,545,628,748	0	1	0
mandelbrot_omp	elephant.log	1024	8	0.3111	0.0189	1,629.32	5.238	4,393,957,947	4,551,026,180	0	1	0
mandelbrot_omp	elephant.log	1024	16	0.18049	0.00566	1,584.47	8.779	4,531,194,931	4,565,765,921	0	1	0
mandelbrot_omp	elephant.log	1024	32	0.13259	0.00195	1,845.34	13.917	5,380,652,677	4,634,669,632	0	1	0
mandelbrot_omp	elephant.log	2048	1	5.5013	0.0571	5,499.66	1	17,580,578,458	18,216,400,543	0	1	0
mandelbrot_omp	elephant.log	2048	2	2.9523	0.0425	5,608.92	1.9	17,492,465,682	18,204,373,826	0	1	0
mandelbrot_omp	elephant.log	2048	4	1.9415	0.035	6,404.09	3.298	17,562,231,640	18,220,145,486	0	1	0
mandelbrot_omp	elephant.log	2048	8	1.1874	0.0504	6,608.61	5.566	17,423,791,074	18,168,212,473	0	1	0
mandelbrot_omp	elephant.log	2048	16	0.7914	0.0366	7,464.14	9.432	17,683,572,797	18,183,735,220	0	1	0
mandelbrot_omp	elephant.log	2048	32	0.5227	0.0145	6,965.30	13.326	20,391,545,903	18,270,630,898	0	1	0
mandelbrot_omp	elephant.log	4096	1	21.5411	0.0781	21,539.18	1	69,622,607,040	72,713,963,840	0	1	0
mandelbrot_omp	elephant.log	4096	2	11.7226	0.0951	22,227.19	1.896	69,953,243,794	72,837,412,749	0	1	0
mandelbrot_omp	elephant.log	4096	4	7.203	0.102	22,452.14	3.117	70,074,345,367	72,811,465,318	0	1	0
mandelbrot_omp	elephant.log	4096	8	4.2147	0.0218	23,118.86	5.485	70,185,205,735	72,824,849,131	0	1	0
mandelbrot_omp	elephant.log	4096	16	2.691	0.0543	24,106.86	8.958	70,424,684,371	72,776,326,877	0	1	0
mandelbrot_omp	elephant.log	4096	32	2.1295	0.0396	30,522.10	14.333	80,737,879,448	72,800,690,595	0	1	0
mandelbrot_omp	elephant.log	8192	1	86.4651	0.0936	86,448.19	1	281,457,396,190	292,007,295,469	0	1	0
mandelbrot_omp	elephant.log	8192	2	45.701	0.219	87,472.69	1.914	281,435,904,203	291,964,093,885	0	1	0
mandelbrot_omp	elephant.log	8192	4	27.555	0.105	87,992.97	3.193	280,672,136,825	291,604,502,604	0	1	0
mandelbrot_omp	elephant.log	8192	8	16.298	0.1	90,551.51	5.556	281,386,513,907	291,583,549,529	0	1	0
mandelbrot_omp	elephant.log	8192	16	10.339	0.0777	94,655.16	9.155	281,882,740,461	291,172,516,996	0	1	0
mandelbrot_omp	elephant.log	8192	32	7.2549	0.0831	114,730.22	15.814	328,430,749,493	291,866,891,670	0	1	0
mandelbrot_omp	full.log	16	1	0.001987	0.000296	1.15	0.577	1,683,132	1,260,793	0	1	0
mandelbrot_omp	full.log	16	2	0.0018863	0.0000657	1.4	0.743	2,037,418	1,384,098	0	1	0
mandelbrot_omp	full.log	16	4	0.0018985	0.0000682	1.89	0.997	2,968,140	1,762,327	0	1	0
mandelbrot_omp	full.log	16	8	0.0015958	0.0000316	2.79	1.748	5,930,333	3,012,532	0	1	0
mandelbrot_omp	full.log	16	16	0.0023038	0.0000785	9.21	3.999	19,186,066	8,660,048	0	1	0
mandelbrot_omp	full.log	16	32	0.005708	0.000608	120.25	21.066	292,902,770	104,897,654	0	1	0
mandelbrot_omp	full.log	32	1	0.0015394	0.0000392	1.11	0.723	2,303,049	2,012,205	0	1	0
mandelbrot_omp	full.log	32	2	0.0016454	0.0000531	1.43	0.87	2,699,588	2,148,424	0	1	0
mandelbrot_omp	full.log	32	4	0.0013533	0.0000265	2.03	1.499	5,502,296	3,239,488	0	1	0
mandelbrot_omp	full.log	32	8	0.0014774	0.0000732	3.74	2.533	8,939,442	4,724,150	0	1	0
mandelbrot_omp	full.log	32	16	0.0024919	0.0000502	11.09	4.449	17,912,227	8,299,029	0	1	0
mandelbrot_omp	full.log	32	32	0.005785	0.000346	120.32	20.799	324,380,553	113,903,123	0	1	0
mandelbrot_omp	full.log	64	1	0.0027008	0.0000324	2.29	0.849	4,617,471	4,993,492	0	1	0
mandelbrot_omp	full.log	64	2	0.002978	0.000244	3.33	1.119	4,760,427	5,180,462	0	1	0
mandelbrot_omp	full.log	64	4	0.0022473	0.0000797	4.01	1.783	8,164,482	6,375,832	0	1	0
mandelbrot_omp	full.log	64	8	0.001717	0.000035	5.02	2.925	14,525,303	8,956,140	0	1	0
mandelbrot_omp	full.log	64	16	0.0030535	0.0000952	16.28	5.33	28,702,548	14,114,809	0	1	0
mandelbrot_omp	full.log	64	32	0.005826	0.000514	112	19.225	293,682,150	110,411,046	0	1	0
mandelbrot_omp	full.log	128	1	0.006538	0.00081	6.12	0.936	13,503,219	16,806,993	0	1	0
mandelbrot_omp	full.log	128	2	0.004476	0.000224	6.49	1.449	14,620,656	17,124,701	0	1	0
mandelbrot_omp	full.log	128	4	0.005331	0.000269	12.04	2.259	23,368,486	21,393,943	0	1	0
mandelbrot_omp	full.log	128	8	0.004867	0.000226	20.03	4.116	40,432,675	28,132,108	0	1	0
mandelbrot_omp	full.log	128	16	0.004465	0.000164	32.98	7.387	66,932,220	37,038,767	0	1	0
mandelbrot_omp	full.log	128	32	0.006789	0.000616	123.28	18.158	327,529,931	124,522,582	0	1	0
mandelbrot_omp	full.log	256	1	0.022915	0.000562	22.4	0.978	53,287,662	63,660,813	0	1	0
mandelbrot_omp	full.log	256	2	0.01286	0.000647	20.97	1.631	50,777,637	64,262,460	0	1	0
mandelbrot_omp	full.log	256	4	0.014099	0.000803	29.29	2.077	62,068,158	69,362,657	0	1	0
mandelbrot_omp	full.log	256	8	0.016332	0.000994	49.38	3.024	87,838,210	81,401,198	0	1	0
mandelbrot_omp	full.log	256	16	0.010489	0.00034	65.39	6.234	137,057,701	99,656,522	0	1	0
mandelbrot_omp	full.log	256	32	0.009232	0.000271	126.67	13.72	364,802,520	171,373,048	0	1	0
mandelbrot_omp	full.log	512	1	0.067498	0.000845	67.08	0.994	198,467,218	247,721,032	0	1	0
mandelbrot_omp	full.log	512	2	0.041399	0.000635	66.86	1.615	199,683,149	249,658,378	0	1	0
mandelbrot_omp	full.log	512	4	0.04405	0.00108	83.39	1.893	215,644,571	256,012,696	0	1	0
mandelbrot_omp	full.log	512	8	0.04302	0.00161	99.46	2.312	245,342,224	262,682,881	0	1	0
mandelbrot_omp	full.log	512	16	0.03247	0.00116	125.41	3.863	297,475,632	311,156,822	0	1	0
mandelbrot_omp	full.log	512	32	0.02716	0.00175	209.34	7.708	522,574,815	383,046,538	0	1	0
mandelbrot_omp	full.log	1024	1	0.3139	0.0296	313.15	0.998	801,534,876	1,004,161,076	0	1	0
mandelbrot_omp	full.log	1024	2	0.1765	0.0137	299.27	1.696	801,812,937	1,007,050,284	0	1	0
mandelbrot_omp	full.log	1024	4	0.1612	0.0104	295.2	1.831	818,448,865	1,010,542,115	0	1	0
mandelbrot_omp	full.log	1024	8	0.1463	0.00971	314.75	2.151	841,001,123	1,013,779,509	0	1	0
mandelbrot_omp	full.log	1024	16	0.10749	0.00398	340.74	3.17	909,777,961	1,031,826,429	0	1	0
mandelbrot_omp	full.log	1024	32	0.08378	0.00129	454.65	5.427	1,202,212,587	1,065,912,455	0	1	0
mandelbrot_omp	full.log	2048	1	1.0466	0.0409	1,046.04	0.999	3,184,647,519	4,027,692,927	0	1	0
mandelbrot_omp	full.log	2048	2	0.7082	0.0427	1,188.01	1.678	3,186,366,156	4,023,418,665	0	1	0
mandelbrot_omp	full.log	2048	4	0.7427	0.0345	1,320.61	1.778	3,199,291,973	4,036,953,376	0	1	0
mandelbrot_omp	full.log	2048	8	0.6502	0.0505	1,283.75	1.974	3,209,258,641	4,044,615,035	0	1	0
mandelbrot_omp	full.log	2048	16	0.4756	0.0345	1,315.65	2.766	3,316,056,248	4,057,313,246	0	1	0
mandelbrot_omp	full.log	2048	32	0.353	0.0241	1,443.55	4.089	3,726,850,894	4,146,719,078	0	1	0
mandelbrot_omp	full.log	4096	1	4.1156	0.0651	4,114.45	1	12,956,060,735	16,271,801,274	0	1	0
mandelbrot_omp	full.log	4096	2	2.6331	0.0321	4,262.94	1.619	12,788,640,432	16,132,164,550	0	1	0
mandelbrot_omp	full.log	4096	4	2.5204	0.0341	4,389.78	1.742	12,707,223,522	16,115,701,802	0	1	0
mandelbrot_omp	full.log	4096	8	2.4059	0.0456	4,846.31	2.014	12,773,540,414	16,138,131,819	0	1	0
mandelbrot_omp	full.log	4096	16	2.0192	0.0138	5,529.86	2.739	12,928,380,871	16,158,139,444	0	1	0
mandelbrot_omp	full.log	4096	32	1.4706	0.0528	5,697.14	3.874	13,983,578,716	16,235,145,937	0	1	0
mandelbrot_omp	full.log	8192	1	16.4069	0.0998	16,405.54	1	52,633,187,463	65,571,561,429	0	1	0
mandelbrot_omp	full.log	8192	2	10.3629	0.0432	17,118.86	1.652	54,041,156,353	65,861,995,317	0	1	0
mandelbrot_omp	full.log	8192	4	9.479	0.123	16,714.65	1.763	51,814,004,530	64,863,565,436	0	1	0
mandelbrot_omp	full.log	8192	8	8.0392	0.0771	16,609.50	2.066	51,246,103,117	64,574,287,454	0	1	0
mandelbrot_omp	full.log	8192	16	6.3219	0.0704	17,520.19	2.771	53,830,026,483	65,242,621,327	0	1	0
mandelbrot_omp	full.log	8192	32	4.8504	0.0644	20,634.35	4.254	57,489,916,656	65,089,463,737	0	1	0
mandelbrot_omp	seahorse.log	16	1	0.0023998	0.0000849	1.8	0.752	2,540,535	2,177,929	0	1	0
mandelbrot_omp	seahorse.log	16	2	0.0017955	0.0000348	1.69	0.939	3,019,609	2,337,020	0	1	0
mandelbrot_omp	seahorse.log	16	4	0.0016069	0.0000179	2.07	1.291	4,233,902	2,717,604	0	1	0
mandelbrot_omp	seahorse.log	16	8	0.0022731	0.0000867	4.11	1.808	6,561,318	4,006,358	0	1	0
mandelbrot_omp	seahorse.log	16	16	0.002854	0.000152	11.1	3.888	18,127,889	10,363,068	0	1	0
mandelbrot_omp	seahorse.log	16	32	0.005699	0.000513	115.37	20.245	318,209,422	112,351,411	0	1	0
mandelbrot_omp	seahorse.log	32	1	0.003769	0.000137	3.27	0.869	5,974,402	5,678,036	0	1	0
mandelbrot_omp	seahorse.log	32	2	0.003018	0.000153	3.98	1.32	6,840,636	6,017,709	0	1	0
mandelbrot_omp	seahorse.log	32	4	0.0025308	0.0000481	4.68	1.849	7,630,494	6,351,243	0	1	0
mandelbrot_omp	seahorse.log	32	8	0.002292	0.000138	6.7	2.922	12,024,813	8,215,167	0	1	0
mandelbrot_omp	seahorse.log	32	16	0.0026787	0.0000653	12.94	4.831	18,801,139	12,438,739	0	1	0
mandelbrot_omp	seahorse.log	32	32	0.005761	0.000135	120.64	20.94	325,851,445	117,161,318	0	1	0
mandelbrot_omp	seahorse.log	64	1	0.009233	0.000574	8.84	0.957	18,562,647	19,712,617	0	1	0
mandelbrot_omp	seahorse.log	64	2	0.005309	0.000229	8.93	1.682	22,510,070	20,759,208	0	1	0
mandelbrot_omp	seahorse.log	64	4	0.0045138	0.0000563	12.81	2.838	24,965,491	21,764,085	0	1	0
mandelbrot_omp	seahorse.log	64	8	0.003166	0.000143	13.29	4.196	28,933,436	24,118,778	0	1	0
mandelbrot_omp	seahorse.log	64	16	0.0031571	0.0000791	24.44	7.743	46,398,055	30,010,253	0	1	0
mandelbrot_omp	seahorse.log	64	32	0.005556	0.000274	107.96	19.431	305,961,449	123,380,590	0	1	0
mandelbrot_omp	seahorse.log	128	1	0.027514	0.000695	27.11	0.985	73,953,481	76,071,176	0	1	0
mandelbrot_omp	seahorse.log	128	2	0.01691	0.000625	30.2	1.786	78,722,782	76,481,303	0	1	0
mandelbrot_omp	seahorse.log	128	4	0.011328	0.000698	37.42	3.303	82,095,761	79,705,494	0	1	0
mandelbrot_omp	seahorse.log	128	8	0.007671	0.000574	44.54	5.806	97,446,266	87,208,473	0	1	0
mandelbrot_omp	seahorse.log	128	16	0.005478	0.000504	50.63	9.244	109,657,984	90,981,609	0	1	0
mandelbrot_omp	seahorse.log	128	32	0.008608	0.000821	167.83	19.497	425,189,067	198,816,968	0	1	0
mandelbrot_omp	seahorse.log	256	1	0.10487	0.00969	104.37	0.995	287,923,012	299,047,511	0	1	0
mandelbrot_omp	seahorse.log	256	2	0.056332	0.000519	97.97	1.739	293,471,951	302,526,184	0	1	0
mandelbrot_omp	seahorse.log	256	4	0.033647	0.000484	109.14	3.244	299,265,947	305,130,197	0	1	0
mandelbrot_omp	seahorse.log	256	8	0.02209	0.00101	125.98	5.704	321,563,817	313,286,756	0	1	0
mandelbrot_omp	seahorse.log	256	16	0.01433	0.00135	144.54	10.086	366,504,405	335,747,542	0	1	0
mandelbrot_omp	seahorse.log	256	32	0.01431	0.000906	237.52	16.598	643,597,303	413,193,013	0	1	0
mandelbrot_omp	seahorse.log	512	1	0.477	0.0349	476.38	0.999	1,148,637,484	1,194,458,083	0	1	0
mandelbrot_omp	seahorse.log	512	2	0.2479	0.0203	415.03	1.674	1,150,076,750	1,196,529,986	0	1	0
mandelbrot_omp	seahorse.log	512	4	0.12229	0.00184	379.18	3.101	1,164,228,848	1,202,836,597	0	1	0
mandelbrot_omp	seahorse.log	512	8	0.071074	0.0008	401.41	5.648	1,190,527,049	1,210,988,314	0	1	0
mandelbrot_omp	seahorse.log	512	16	0.05014	0.00173	473.97	9.453	1,240,803,572	1,249,778,382	0	1	0
mandelbrot_omp	seahorse.log	512	32	0.037921	0.00093	571.22	15.063	1,637,601,255	1,331,193,917	0	1	0
mandelbrot_omp	seahorse.log	1024	1	1.4959	0.0386	1,495.49	1	4,592,178,847	4,776,193,485	0	1	0
mandelbrot_omp	seahorse.log	1024	2	0.9524	0.0437	1,666.60	1.75	4,619,766,285	4,785,183,824	0	1	0
mandelbrot_omp	seahorse.log	1024	4	0.5129	0.0346	1,598.52	3.117	4,623,943,922	4,787,907,627	0	1	0
mandelbrot_omp	seahorse.log	1024	8	0.3548	0.0256	1,936.41	5.457	4,636,923,824	4,787,576,298	0	1	0
mandelbrot_omp	seahorse.log	1024	16	0.18027	0.0048	1,639.51	9.095	4,750,203,393	4,817,448,581	0	1	0
mandelbrot_omp	seahorse.log	1024	32	0.14487	0.00964	2,123.73	14.66	5,613,630,913	4,875,922,032	0	1	0
mandelbrot_omp	seahorse.log	2048	1	5.8447	0.0531	5,843.98	1	18,346,604,813	19,125,145,024	0	1	0
mandelbrot_omp	seahorse.log	2048	2	3.4675	0.0466	6,053.48	1.746	18,565,668,919	19,194,534,353	0	1	0
mandelbrot_omp	seahorse.log	2048	4	1.9925	0.0441	6,366.72	3.195	18,441,419,281	19,149,504,394	0	1	0
mandelbrot_omp	seahorse.log	2048	8	1.2245	0.0478	6,828.33	5.576	18,460,230,459	19,162,381,820	0	1	0
mandelbrot_omp	seahorse.log	2048	16	0.7597	0.0303	6,668.58	8.778	18,632,779,412	19,163,915,485	0	1	0
mandelbrot_omp	seahorse.log	2048	32	0.6103	0.0484	8,245.71	13.511	21,492,833,752	19,252,069,287	0	1	0
mandelbrot_omp	seahorse.log	4096	1	22.6953	0.0788	22,693.61	1	73,524,804,545	76,593,975,678	0	1	0
mandelbrot_omp	seahorse.log	4096	2	13.6112	0.0757	23,370.44	1.717	74,051,279,300	76,765,013,958	0	1	0
mandelbrot_omp	seahorse.log	4096	4	7.5978	0.0491	23,763.17	3.128	73,883,957,460	76,660,639,827	0	1	0
mandelbrot_omp	seahorse.log	4096	8	4.292	0.0466	24,375.41	5.679	74,002,315,049	76,688,090,333	0	1	0
mandelbrot_omp	seahorse.log	4096	16	2.7771	0.0552	25,629.97	9.229	74,572,261,359	76,661,515,754	0	1	0
mandelbrot_omp	seahorse.log	4096	32	2.184	0.0572	34,406.67	15.754	85,564,876,876	76,694,334,242	0	1	0
mandelbrot_omp	seahorse.log	8192	1	90.96	0.162	90,953.23	1	295,489,628,193	307,119,401,260	0	1	0
mandelbrot_omp	seahorse.log	8192	2	53.417	0.224	92,536.51	1.732	298,272,820,109	307,984,262,126	0	1	0
mandelbrot_omp	seahorse.log	8192	4	29.4032	0.0787	93,038.96	3.164	297,606,633,351	307,442,226,637	0	1	0
mandelbrot_omp	seahorse.log	8192	8	16.94	0.129	95,681.04	5.648	297,391,744,178	307,162,037,848	0	1	0
mandelbrot_omp	seahorse.log	8192	16	10.5665	0.0475	100,218.70	9.485	300,626,302,992	307,136,797,785	0	1	0
mandelbrot_omp	seahorse.log	8192	32	7.4703	0.0609	120,872.02	16.18	347,797,342,987	307,500,139,367	0	1	0
mandelbrot_omp	triple_spiral.log	16	1	0.0019016	0.0000568	1.46	0.77	2,763,391	2,333,662	0	1	0
mandelbrot_omp	triple_spiral.log	16	2	0.001769	0.00011	1.68	0.951	3,143,291	2,480,806	0	1	0
mandelbrot_omp	triple_spiral.log	16	4	0.0016378	0.0000604	2.19	1.337	4,287,898	2,904,821	0	1	0
mandelbrot_omp	triple_spiral.log	16	8	0.002323	0.000108	4.62	1.988	6,829,662	3,910,412	0	1	0
mandelbrot_omp	triple_spiral.log	16	16	0.0026392	0.0000895	11.39	4.314	18,337,166	8,446,080	0	1	0
